generation_id,fitness,blocks_used,chromosome
5,279,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,1,2)([8]0,3,3)([9]5,2,1)([10]5,4,0)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]0,1,2)([22]19,1,0)([23]2,19,2)([24]3,3,0)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]5,5,2)([32]2,25,3)([33]23,0,0)([34]20,33,3)([35]21,27,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,1)([40]25,4,2)([41]29,32,3)([42]36,3,1)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,44,1)([52]4,46,1)([53]41,37,2)([54]39,47,1)(37,43,15,6,16,52)"
6,281,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,1,1)([8]0,3,3)([9]5,2,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,8,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,33,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
6,277,20,"{6,6, 7,7, 2,2,20}([6]3,2,1)([7]5,1,1)([8]0,3,3)([9]5,2,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,33,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,42,16,52)"
6,281,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,1,1)([8]0,3,3)([9]5,2,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,33,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]3,47,1)(37,43,15,6,16,52)"
6,279,18,"{6,6, 7,7, 2,2,18}([6]3,2,1)([7]5,1,1)([8]0,3,3)([9]5,2,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]8,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,33,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
6,289,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,1,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,3,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
6,281,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,1,1)([8]0,3,3)([9]5,2,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,33,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
7,289,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,3,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,3)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
7,293,15,"{6,6, 7,7, 2,2,15}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]1,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,3,3)([35]21,4,1)([36]0,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
7,289,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,3,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
7,273,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,5,3)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]5,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,3,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
7,265,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,3,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,34,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]4,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,29)"
7,289,17,"{6,6, 7,7, 2,2,17}([6]3,2,1)([7]5,0,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]14,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]2,25,3)([33]23,0,0)([34]20,3,3)([35]21,4,1)([36]24,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]33,36,0)([45]28,31,1)([46]27,2,1)([47]40,34,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
8,293,15,"{6,6, 7,7, 2,2,15}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]11,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]5,21,3)([33]23,20,0)([34]20,3,0)([35]21,4,1)([36]0,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,45,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
8,293,15,"{6,6, 7,7, 2,2,15}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]11,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]0,21,3)([33]23,15,0)([34]20,3,3)([35]21,4,1)([36]0,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,44,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
8,285,15,"{6,6, 7,7, 2,2,15}([6]3,2,1)([7]3,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,6,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]11,4,0)([26]4,11,0)([27]5,4,2)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]0,21,3)([33]23,20,0)([34]20,3,3)([35]21,4,1)([36]0,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,45,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
8,295,15,"{6,6, 7,7, 2,2,15}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,0)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]11,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]0,21,3)([33]23,20,0)([34]20,3,3)([35]21,4,1)([36]0,30,2)([37]25,21,3)([38]27,33,3)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,45,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
8,279,16,"{6,6, 7,7, 2,2,16}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]11,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]0,21,3)([33]23,20,0)([34]20,3,3)([35]21,4,1)([36]0,30,2)([37]31,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,45,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
8,293,15,"{6,6, 7,7, 2,2,15}([6]3,2,1)([7]5,5,1)([8]0,3,3)([9]5,1,1)([10]5,4,2)([11]1,5,0)([12]0,3,1)([13]1,11,0)([14]12,1,3)([15]11,11,3)([16]6,9,3)([17]6,0,2)([18]3,5,2)([19]6,6,3)([20]8,17,2)([21]11,1,1)([22]19,1,0)([23]2,19,2)([24]3,3,3)([25]11,4,0)([26]4,11,0)([27]5,4,1)([28]21,20,2)([29]17,26,3)([30]3,19,1)([31]25,5,2)([32]0,21,3)([33]23,20,0)([34]20,3,3)([35]21,4,1)([36]0,30,2)([37]25,21,3)([38]27,33,2)([39]21,0,0)([40]25,4,1)([41]29,32,3)([42]36,3,2)([43]40,30,1)([44]28,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,38,2)([50]3,42,2)([51]40,45,1)([52]4,46,1)([53]41,37,2)([54]4,47,1)(37,43,15,6,16,52)"
9,288,16,"{6,6, 7,7, 2,2,16}([6]3,2,1)([7]5,5,3)([8]0,3,3)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,1)([13]1,12,0)([14]12,1,3)([15]11,11,3)([16]4,1,3)([17]6,9,3)([18]3,0,0)([19]6,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,0)([23]2,19,2)([24]3,17,3)([25]11,6,0)([26]4,16,0)([27]5,4,1)([28]4,21,0)([29]17,22,3)([30]3,19,1)([31]25,20,1)([32]0,21,3)([33]23,20,0)([34]3,0,3)([35]31,22,3)([36]20,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,0)([54]44,47,1)(37,43,15,6,16,52)"
9,291,16,"{6,6, 7,7, 2,2,16}([6]3,2,1)([7]5,5,3)([8]0,3,3)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,1)([13]1,4,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,2)([18]3,0,0)([19]6,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,0)([23]2,19,2)([24]3,17,3)([25]11,6,0)([26]4,16,0)([27]5,24,1)([28]4,21,0)([29]17,22,3)([30]3,19,1)([31]25,20,1)([32]0,21,3)([33]23,20,0)([34]3,0,3)([35]31,22,3)([36]20,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,1)([52]46,46,1)([53]41,37,0)([54]44,47,1)(37,43,15,6,16,52)"
9,295,16,"{6,6, 7,7, 2,2,16}([6]3,2,1)([7]5,5,3)([8]0,3,3)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,1)([13]1,4,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,2)([18]3,0,0)([19]6,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,0)([23]2,19,2)([24]3,17,3)([25]11,6,0)([26]4,16,0)([27]5,4,1)([28]4,21,0)([29]17,22,3)([30]3,19,1)([31]25,20,1)([32]0,21,3)([33]23,20,0)([34]3,0,3)([35]31,22,3)([36]20,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,0)([54]44,47,1)(37,43,15,6,16,52)"
9,295,16,"{6,6, 7,7, 2,2,16}([6]3,2,1)([7]5,5,3)([8]0,3,3)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,1)([13]1,4,0)([14]12,7,3)([15]11,11,3)([16]4,9,3)([17]6,9,2)([18]3,0,0)([19]6,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,0)([23]2,19,2)([24]3,17,3)([25]11,6,0)([26]4,16,0)([27]5,4,1)([28]4,21,0)([29]17,22,3)([30]3,19,1)([31]25,20,1)([32]0,21,3)([33]23,20,0)([34]3,0,3)([35]31,22,3)([36]20,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,0)([54]44,47,1)(37,43,15,6,16,52)"
9,296,16,"{6,6, 7,7, 2,2,16}([6]3,2,1)([7]5,5,3)([8]0,3,2)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,1)([13]1,4,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,3)([18]3,0,0)([19]6,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,0)([23]2,19,2)([24]3,17,3)([25]11,6,0)([26]4,16,0)([27]5,4,1)([28]4,21,0)([29]17,22,3)([30]3,19,1)([31]25,20,1)([32]0,21,3)([33]23,20,0)([34]3,0,3)([35]31,22,3)([36]20,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,0)([54]44,47,1)(37,43,15,6,16,52)"
9,295,16,"{6,6, 7,7, 2,2,16}([6]3,2,1)([7]5,5,3)([8]0,3,3)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,1)([13]1,4,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,2)([18]3,0,0)([19]6,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,0)([23]2,19,2)([24]3,17,3)([25]11,6,0)([26]4,16,0)([27]5,4,1)([28]4,21,0)([29]17,22,3)([30]3,19,1)([31]25,20,1)([32]0,21,3)([33]23,20,0)([34]3,0,3)([35]31,22,3)([36]20,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,36,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,1)([52]4,46,1)([53]41,37,0)([54]44,47,1)(37,43,15,6,16,52)"
10,296,18,"{6,6, 7,7, 2,2,18}([6]3,2,1)([7]5,5,2)([8]0,3,1)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,2)([13]1,6,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,3)([18]3,0,0)([19]9,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,2)([23]2,3,2)([24]3,17,3)([25]11,18,0)([26]4,16,0)([27]5,26,1)([28]18,22,0)([29]22,22,3)([30]3,19,1)([31]25,26,1)([32]0,21,3)([33]5,20,0)([34]3,0,3)([35]31,22,3)([36]33,4,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,27,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,2)([52]4,46,1)([53]34,0,0)([54]44,39,3)(37,43,15,6,16,52)"
10,296,18,"{6,6, 7,7, 2,2,18}([6]3,2,1)([7]5,5,2)([8]0,3,1)([9]5,1,1)([10]3,1,2)([11]1,5,1)([12]3,3,2)([13]1,6,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,3)([18]3,0,0)([19]9,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,2)([23]2,3,2)([24]3,17,3)([25]11,18,0)([26]4,16,0)([27]5,26,1)([28]18,19,0)([29]22,22,3)([30]3,19,1)([31]25,26,1)([32]0,21,3)([33]5,20,0)([34]3,0,3)([35]31,22,3)([36]33,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,27,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,1)([51]40,5,2)([52]4,46,1)([53]34,0,0)([54]44,39,3)(37,43,15,6,16,52)"
10,291,18,"{6,6, 7,7, 2,2,18}([6]3,3,1)([7]5,5,2)([8]0,3,1)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,2)([13]1,6,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,3)([18]3,0,0)([19]9,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,2)([23]2,3,2)([24]3,17,3)([25]11,18,0)([26]4,16,0)([27]5,26,1)([28]18,22,0)([29]22,22,3)([30]3,19,1)([31]25,26,1)([32]0,21,3)([33]5,20,0)([34]3,0,3)([35]31,22,3)([36]33,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,27,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,2)([52]4,46,1)([53]34,0,0)([54]44,39,3)(37,43,15,6,16,52)"
10,295,18,"{6,6, 7,7, 2,2,18}([6]3,2,1)([7]5,5,2)([8]0,3,1)([9]5,1,1)([10]5,1,2)([11]1,5,1)([12]3,3,2)([13]1,6,0)([14]12,1,3)([15]11,11,3)([16]4,9,3)([17]6,9,2)([18]3,0,0)([19]9,6,0)([20]8,17,2)([21]11,1,1)([22]5,1,2)([23]2,3,2)([24]3,17,3)([25]11,18,0)([26]4,16,0)([27]5,26,1)([28]18,22,0)([29]22,22,3)([30]3,19,1)([31]25,26,1)([32]0,21,3)([33]5,20,0)([34]3,0,3)([35]31,22,3)([36]33,24,1)([37]25,21,3)([38]5,24,3)([39]24,0,1)([40]25,4,1)([41]31,32,0)([42]36,32,2)([43]40,39,1)([44]2,27,0)([45]28,31,1)([46]27,2,1)([47]40,27,1)([48]39,46,2)([49]34,41,0)([50]3,42,2)([51]40,5,2)([52]4,46,1)([53]34,0,0)([54]44,39,3)(37,43,15,6,16,52)"
